 2.10  99
  1.20   0.00000E+00   1.00000E+00   -8.5954    9.0287   10.1901
  1.40   0.00000E+00   1.00000E+00   -8.3954    9.0209   10.1901
  1.60   0.00000E+00   1.00000E+00   -8.1954    9.0129   10.1901
  1.80   0.00000E+00   1.00000E+00   -7.9954    9.0049   10.1901
  2.00   0.00000E+00   1.00000E+00   -7.7954    8.9966   10.1901
  2.20   0.00000E+00   1.00000E+00   -7.5954    8.9882   10.1901
  2.40   0.00000E+00   1.00000E+00   -7.3954    8.9797   10.1901
  2.60   0.00000E+00   1.00000E+00   -7.1954    8.9709   10.1901
  2.80   0.00000E+00   1.00000E+00   -6.9954    8.9620   10.1901
  3.00   0.00000E+00   1.00000E+00   -6.7954    8.9529   10.1901
  3.20   0.00000E+00   1.00000E+00   -6.5954    8.9436   10.1901
  3.40   0.00000E+00   1.00000E+00   -6.3954    8.9341   10.1901
  3.60   0.00000E+00   1.00000E+00   -6.1954    8.9244   10.1901
  3.80   0.00000E+00   1.00000E+00   -5.9954    8.9145   10.1901
  4.00   0.00000E+00   1.00000E+00   -5.7954    8.9043   10.1901
  4.20   0.00000E+00   1.00000E+00   -5.5954    8.8939   10.1901
  4.40   0.00000E+00   1.00000E+00   -5.3954    8.8833   10.1901
  4.60   0.00000E+00   1.00000E+00   -5.1954    8.8724   10.1900
  4.80   0.00000E+00   1.00000E+00   -4.9954    8.8611   10.1900
  5.00   0.00000E+00   1.00000E+00   -4.7954    8.8496   10.1900
  5.20   0.00000E+00   1.00000E+00   -4.5954    8.8378   10.1900
  5.40   0.00000E+00   1.00000E+00   -4.3955    8.8256   10.1900
  5.60   0.00000E+00   1.00000E+00   -4.1955    8.8131   10.1900
  5.80   0.00000E+00   1.00000E+00   -3.9956    8.8003   10.1899
  6.00   0.00000E+00   1.00000E+00   -3.7956    8.7870   10.1899
  6.20   0.00000E+00   1.00000E+00   -3.5958    8.7733   10.1897
  6.40   0.00000E+00   1.00000E+00   -3.3960    8.7591   10.1896
  6.60   0.00000E+00   1.00000E+00   -3.1964    8.7444   10.1893
  6.80   0.00000E+00   1.00000E+00   -2.9969    8.7292   10.1888
  7.00   0.00000E+00   1.00000E+00   -2.7978    8.7134   10.1881
  7.20   0.00000E+00   1.00000E+00   -2.5993    8.6969   10.1869
  7.40   0.00000E+00   1.00000E+00   -2.4017    8.6797   10.1851
  7.60   0.00000E+00   1.00000E+00   -2.2056    8.6614   10.1822
  7.80   0.00000E+00   1.00000E+00   -2.0123    8.6421   10.1776
  8.00   0.00000E+00   1.00000E+00   -1.8240    8.6214   10.1709
  8.20   0.00000E+00   1.00000E+00   -1.6446    8.5992   10.1598
  8.40   0.00000E+00   1.00000E+00   -1.4812    8.5755   10.1468
  8.60   0.00000E+00   1.00000E+00   -1.3403    8.5506   10.1330
  8.80   0.00000E+00   1.00000E+00   -1.2248    8.5264   10.1133
  9.00   0.00000E+00   9.99999E-01   -1.1299    8.5021   10.0992
  9.20   0.00000E+00   9.99999E-01   -1.0506    8.4764   10.1028
  9.40   0.00000E+00   1.00000E+00   -0.9825    8.4484   10.1318
  9.60   0.00000E+00   1.00000E+00   -0.9221    8.4188   10.1842
